$02$GPGGA,082245,5052.4546,N,00442.5125,E,1,4,26.0,74.5,M,,,,*2e
$02$GPGGA,082246,5052.4550,N,00442.5095,E,1,4,30.0,74.5,M,,,,*27
$02$GPGGA,082247,5052.4555,N,00442.5078,E,1,5,29.0,74.4000015258789,M,,,,*25
$02$GPGGA,082248,5052.4561,N,00442.5062,E,1,5,29.0,74.4000015258789,M,,,,*26
$02$GPGGA,082249,5052.4566,N,00442.5047,E,1,5,28.0,74.4000015258789,M,,,,*26
$02$GPGGA,082250,5052.4572,N,00442.5034,E,1,5,28.0,74.4000015258789,M,,,,*2f
$02$GPGGA,082251,5052.4580,N,00442.5019,E,1,5,29.0,74.4000015258789,M,,,,*2d
$02$GPGGA,082252,5052.4587,N,00442.5007,E,1,5,29.0,74.4000015258789,M,,,,*26
$02$GPGGA,082253,5052.4595,N,00442.4997,E,1,5,29.0,74.4000015258789,M,,,,*25
$02$GPGGA,082254,5052.4604,N,00442.4988,E,1,5,29.0,74.4000015258789,M,,,,*27
$02$GPGGA,082255,5052.4610,N,00442.4980,E,1,5,30.0,74.4000015258789,M,,,,*23
$02$GPGGA,082256,5052.4613,N,00442.4968,E,1,5,28.0,74.4000015258789,M,,,,*2c
$02$GPGGA,082257,5052.4615,N,00442.4952,E,1,5,25.0,74.5,M,,,,*23
$02$GPGGA,082258,5052.4614,N,00442.4937,E,1,6,20.0,74.4000015258789,M,,,,*24
